query,label,query_ues,optimization_time
"SELECT COUNT(*) 
 FROM company_name AS cn,
      company_type AS ct,
      info_type AS it1,
      info_type AS it2,
      movie_companies AS mc,
      movie_info AS mi,
      movie_info_idx AS mi_idx,
      title AS t
 WHERE cn.country_code ='[us]'
   AND ct.kind IS NOT NULL
   AND (ct.kind ='production companies'  OR ct.kind = 'distributors')
   AND it1.info ='budget'
   AND it2.info ='bottom 10 rank'
   AND t.production_year >2000
   AND (t.title LIKE 'Birdemic%'  OR t.title LIKE '%Movie%')
   AND t.id = mi.movie_id
   AND t.id = mi_idx.movie_id
   AND mi.info_type_id = it1.id
   AND mi_idx.info_type_id = it2.id
   AND t.id = mc.movie_id
   AND ct.id = mc.company_type_id
   AND cn.id = mc.company_id
   AND mc.movie_id = mi.movie_id
   AND mc.movie_id = mi_idx.movie_id
   AND mi.movie_id = mi_idx.movie_id;
 
",12b,"SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON mi_idx.info_type_id = it2.id AND it2.info = 'bottom 10 rank' JOIN title AS t ON t.id = mi_idx.movie_id AND t.production_year > 2000 AND (t.title LIKE 'Birdemic%' OR t.title LIKE '%Movie%') JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi_idx.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id AND ct.kind IS NOT NULL AND (ct.kind = 'production companies' OR ct.kind = 'distributors') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN (SELECT it1.id AS it1_id, mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id FROM movie_info AS mi JOIN info_type AS it1 ON mi.info_type_id = it1.id AND it1.info = 'budget') AS it1_mi ON t.id = it1_mi.mi_movie_id AND mc.movie_id = it1_mi.mi_movie_id AND it1_mi.mi_movie_id = mi_idx.movie_id",0.00732
"SELECT COUNT(*) 
 FROM company_name AS cn1,
      company_name AS cn2,
      info_type AS it1,
      info_type AS it2,
      kind_type AS kt1,
      kind_type AS kt2,
      link_type AS lt,
      movie_companies AS mc1,
      movie_companies AS mc2,
      movie_info_idx AS mi_idx1,
      movie_info_idx AS mi_idx2,
      movie_link AS ml,
      title AS t1,
      title AS t2
 WHERE cn1.country_code != '[us]'
   AND it1.info = 'rating'
   AND it2.info = 'rating'
   AND kt1.kind IN ('tv series',  'episode')
   AND kt2.kind IN ('tv series',   'episode')
   AND lt.link IN ('sequel',  'follows',  'followed by')
   AND mi_idx2.info < '3.5'
   AND t2.production_year BETWEEN 2000 AND 2010
   AND lt.id = ml.link_type_id
   AND t1.id = ml.movie_id
   AND t2.id = ml.linked_movie_id
   AND it1.id = mi_idx1.info_type_id
   AND t1.id = mi_idx1.movie_id
   AND kt1.id = t1.kind_id
   AND cn1.id = mc1.company_id
   AND t1.id = mc1.movie_id
   AND ml.movie_id = mi_idx1.movie_id
   AND ml.movie_id = mc1.movie_id
   AND mi_idx1.movie_id = mc1.movie_id
   AND it2.id = mi_idx2.info_type_id
   AND t2.id = mi_idx2.movie_id
   AND kt2.id = t2.kind_id
   AND cn2.id = mc2.company_id
   AND t2.id = mc2.movie_id
   AND ml.linked_movie_id = mi_idx2.movie_id
   AND ml.linked_movie_id = mc2.movie_id
   AND mi_idx2.movie_id = mc2.movie_id;
 
",33c,"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link IN ('sequel', 'follows', 'followed by') JOIN title AS t2 ON t2.id = ml.linked_movie_id AND t2.production_year BETWEEN 2000 AND 2010 JOIN kind_type AS kt2 ON kt2.id = t2.kind_id AND kt2.kind IN ('tv series', 'episode') JOIN title AS t1 ON t1.id = ml.movie_id JOIN kind_type AS kt1 ON kt1.id = t1.kind_id AND kt1.kind IN ('tv series', 'episode') JOIN (SELECT mi_idx1.movie_id AS mi_idx1_movie_id, mi_idx1.info_type_id AS mi_idx1_info_type_id, it1.id AS it1_id FROM movie_info_idx AS mi_idx1 JOIN info_type AS it1 ON it1.id = mi_idx1.info_type_id AND it1.info = 'rating') AS it1_mi_idx1 ON t1.id = it1_mi_idx1.mi_idx1_movie_id AND ml.movie_id = it1_mi_idx1.mi_idx1_movie_id JOIN (SELECT mi_idx2.movie_id AS mi_idx2_movie_id, mi_idx2.info_type_id AS mi_idx2_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx2 JOIN info_type AS it2 ON it2.id = mi_idx2.info_type_id AND it2.info = 'rating' AND mi_idx2.info < '3.5') AS it2_mi_idx2 ON t2.id = it2_mi_idx2.mi_idx2_movie_id AND ml.linked_movie_id = it2_mi_idx2.mi_idx2_movie_id JOIN movie_companies AS mc2 ON t2.id = mc2.movie_id AND ml.linked_movie_id = mc2.movie_id AND it2_mi_idx2.mi_idx2_movie_id = mc2.movie_id JOIN company_name AS cn2 ON cn2.id = mc2.company_id JOIN movie_companies AS mc1 ON t1.id = mc1.movie_id AND ml.movie_id = mc1.movie_id AND it1_mi_idx1.mi_idx1_movie_id = mc1.movie_id JOIN company_name AS cn1 ON cn1.id = mc1.company_id AND cn1.country_code <> '[us]'",0.010635
"SELECT COUNT(*) 
 FROM company_name AS cn,
      keyword AS k,
      movie_companies AS mc,
      movie_keyword AS mk,
      title AS t
 WHERE cn.country_code ='[de]'
   AND k.keyword ='character-name-in-title'
   AND cn.id = mc.company_id
   AND mc.movie_id = t.id
   AND t.id = mk.movie_id
   AND mk.keyword_id = k.id
   AND mc.movie_id = mk.movie_id;
 
",2a,SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON mc.movie_id = t.id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[de]',0.002069
"SELECT COUNT(*) 
 FROM company_name AS cn,
      company_type AS ct,
      keyword AS k,
      link_type AS lt,
      movie_companies AS mc,
      movie_keyword AS mk,
      movie_link AS ml,
      title AS t
 WHERE cn.country_code !='[pl]'
   AND (cn.name LIKE '20th Century Fox%'  OR cn.name LIKE 'Twentieth Century Fox%')
   AND ct.kind != 'production companies'
   AND ct.kind IS NOT NULL
   AND k.keyword IN ('sequel',  'revenge',   'based-on-novel')
   AND mc.note IS NOT NULL
   AND t.production_year > 1950
   AND lt.id = ml.link_type_id
   AND ml.movie_id = t.id
   AND t.id = mk.movie_id
   AND mk.keyword_id = k.id
   AND t.id = mc.movie_id
   AND mc.company_type_id = ct.id
   AND mc.company_id = cn.id
   AND ml.movie_id = mk.movie_id
   AND ml.movie_id = mc.movie_id
   AND mk.movie_id = mc.movie_id;
 
",11c,"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id JOIN title AS t ON ml.movie_id = t.id AND t.production_year > 1950 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NOT NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind <> 'production companies' AND ct.kind IS NOT NULL JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '20th Century Fox%' OR cn.name LIKE 'Twentieth Century Fox%') JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword IN ('sequel', 'revenge', 'based-on-novel')) AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id",0.005876
"SELECT COUNT(*) 
 FROM aka_name AS an,
      char_name AS chn,
      cast_info AS ci,
      company_name AS cn,
      info_type AS it,
      movie_companies AS mc,
      movie_info AS mi,
      name AS n,
      role_type AS rt,
      title AS t
 WHERE ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)')
   AND cn.country_code ='[us]'
   AND it.info = 'release dates'
   AND mc.note IS NOT NULL
   AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%')
   AND mi.info IS NOT NULL
   AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%')
   AND n.gender ='f'
   AND n.name LIKE '%Ang%'
   AND rt.role ='actress'
   AND t.production_year BETWEEN 2005 AND 2009
   AND t.id = mi.movie_id
   AND t.id = mc.movie_id
   AND t.id = ci.movie_id
   AND mc.movie_id = ci.movie_id
   AND mc.movie_id = mi.movie_id
   AND mi.movie_id = ci.movie_id
   AND cn.id = mc.company_id
   AND it.id = mi.info_type_id
   AND n.id = ci.person_id
   AND rt.id = ci.role_id
   AND n.id = an.person_id
   AND ci.person_id = an.person_id
   AND chn.id = ci.person_role_id;
 
",19a,"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' AND n.name LIKE '%Ang%' JOIN cast_info AS ci ON n.id = ci.person_id AND ci.person_id = an.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN title AS t ON t.id = ci.movie_id AND t.production_year BETWEEN 2005 AND 2009 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = ci.movie_id AND mc.note IS NOT NULL AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.movie_id = ci.movie_id AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates'",0.009241
"SELECT COUNT(*) 
 FROM complete_cast AS cc,
      comp_cast_type AS cct1,
      comp_cast_type AS cct2,
      company_name AS cn,
      company_type AS ct,
      keyword AS k,
      link_type AS lt,
      movie_companies AS mc,
      movie_info AS mi,
      movie_keyword AS mk,
      movie_link AS ml,
      title AS t
 WHERE cct1.kind IN ('cast',   'crew')
   AND cct2.kind = 'complete'
   AND cn.country_code !='[pl]'
   AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%')
   AND ct.kind ='production companies'
   AND k.keyword ='sequel'
   AND lt.link LIKE '%follow%'
   AND mc.note IS NULL
   AND mi.info IN ('Sweden',  'Germany',  'Swedish',  'German')
   AND t.production_year = 1998
   AND lt.id = ml.link_type_id
   AND ml.movie_id = t.id
   AND t.id = mk.movie_id
   AND mk.keyword_id = k.id
   AND t.id = mc.movie_id
   AND mc.company_type_id = ct.id
   AND mc.company_id = cn.id
   AND mi.movie_id = t.id
   AND t.id = cc.movie_id
   AND cct1.id = cc.subject_id
   AND cct2.id = cc.status_id
   AND ml.movie_id = mk.movie_id
   AND ml.movie_id = mc.movie_id
   AND mk.movie_id = mc.movie_id
   AND ml.movie_id = mi.movie_id
   AND mk.movie_id = mi.movie_id
   AND mc.movie_id = mi.movie_id
   AND ml.movie_id = cc.movie_id
   AND mk.movie_id = cc.movie_id
   AND mc.movie_id = cc.movie_id
   AND mi.movie_id = cc.movie_id;
 
",27b,"SELECT COUNT(*) FROM comp_cast_type AS cct2 JOIN (SELECT cc.status_id AS cc_status_id, cc.movie_id AS cc_movie_id, cc.subject_id AS cc_subject_id, t.id AS t_id FROM complete_cast AS cc JOIN title AS t ON t.id = cc.movie_id AND t.production_year = 1998) AS cc_t ON cct2.id = cc_t.cc_status_id AND cct2.kind = 'complete' JOIN comp_cast_type AS cct1 ON cct1.id = cc_t.cc_subject_id AND cct1.kind IN ('cast', 'crew') JOIN movie_companies AS mc ON cc_t.t_id = mc.movie_id AND mc.movie_id = cc_t.cc_movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT ml.link_type_id AS ml_link_type_id, ml.movie_id AS ml_movie_id, lt.id AS lt_id FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%') AS lt_ml ON lt_ml.ml_movie_id = cc_t.t_id AND lt_ml.ml_movie_id = mc.movie_id AND lt_ml.ml_movie_id = cc_t.cc_movie_id JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON cc_t.t_id = k_mk.mk_movie_id AND lt_ml.ml_movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id AND k_mk.mk_movie_id = cc_t.cc_movie_id JOIN movie_info AS mi ON mi.movie_id = cc_t.t_id AND lt_ml.ml_movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.movie_id = cc_t.cc_movie_id AND mi.info IN ('Sweden', 'Germany', 'Swedish', 'German')",0.011173
"SELECT COUNT(*) 
 FROM aka_name AS an,
      char_name AS chn,
      cast_info AS ci,
      company_name AS cn,
      info_type AS it,
      keyword AS k,
      movie_companies AS mc,
      movie_info AS mi,
      movie_keyword AS mk,
      name AS n,
      role_type AS rt,
      title AS t
 WHERE ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)')
   AND cn.country_code ='[us]'
   AND it.info = 'release dates'
   AND k.keyword IN ('hero',  'martial-arts',  'hand-to-hand-combat')
   AND mi.info IS NOT NULL
   AND (mi.info LIKE 'Japan:%201%'  OR mi.info LIKE 'USA:%201%')
   AND n.gender ='f'
   AND n.name LIKE '%An%'
   AND rt.role ='actress'
   AND t.production_year > 2010
   AND t.id = mi.movie_id
   AND t.id = mc.movie_id
   AND t.id = ci.movie_id
   AND t.id = mk.movie_id
   AND mc.movie_id = ci.movie_id
   AND mc.movie_id = mi.movie_id
   AND mc.movie_id = mk.movie_id
   AND mi.movie_id = ci.movie_id
   AND mi.movie_id = mk.movie_id
   AND ci.movie_id = mk.movie_id
   AND cn.id = mc.company_id
   AND it.id = mi.info_type_id
   AND n.id = ci.person_id
   AND rt.id = ci.role_id
   AND n.id = an.person_id
   AND ci.person_id = an.person_id
   AND chn.id = ci.person_role_id
   AND k.id = mk.keyword_id;
 
",24a,"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('hero', 'martial-arts', 'hand-to-hand-combat') JOIN title AS t ON t.id = mk.movie_id AND t.production_year > 2010 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.movie_id = mk.movie_id AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%201%' OR mi.info LIKE 'USA:%201%') JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.movie_id = mk.movie_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id",0.009835
"SELECT COUNT(*) 
 FROM cast_info AS ci,
      company_name AS cn,
      keyword AS k,
      movie_companies AS mc,
      movie_keyword AS mk,
      name AS n,
      title AS t
 WHERE cn.country_code ='[us]'
   AND k.keyword ='character-name-in-title'
   AND n.id = ci.person_id
   AND ci.movie_id = t.id
   AND t.id = mk.movie_id
   AND mk.keyword_id = k.id
   AND t.id = mc.movie_id
   AND mc.company_id = cn.id
   AND ci.movie_id = mc.movie_id
   AND ci.movie_id = mk.movie_id
   AND mc.movie_id = mk.movie_id;
 
",17e,SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]' JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id,0.003033
"SELECT COUNT(*) 
 FROM company_name AS cn1,
      company_name AS cn2,
      info_type AS it1,
      info_type AS it2,
      kind_type AS kt1,
      kind_type AS kt2,
      link_type AS lt,
      movie_companies AS mc1,
      movie_companies AS mc2,
      movie_info_idx AS mi_idx1,
      movie_info_idx AS mi_idx2,
      movie_link AS ml,
      title AS t1,
      title AS t2
 WHERE cn1.country_code = '[nl]'
   AND it1.info = 'rating'
   AND it2.info = 'rating'
   AND kt1.kind IN ('tv series')
   AND kt2.kind IN ('tv series')
   AND lt.link LIKE '%follow%'
   AND mi_idx2.info < '3.0'
   AND t2.production_year = 2007
   AND lt.id = ml.link_type_id
   AND t1.id = ml.movie_id
   AND t2.id = ml.linked_movie_id
   AND it1.id = mi_idx1.info_type_id
   AND t1.id = mi_idx1.movie_id
   AND kt1.id = t1.kind_id
   AND cn1.id = mc1.company_id
   AND t1.id = mc1.movie_id
   AND ml.movie_id = mi_idx1.movie_id
   AND ml.movie_id = mc1.movie_id
   AND mi_idx1.movie_id = mc1.movie_id
   AND it2.id = mi_idx2.info_type_id
   AND t2.id = mi_idx2.movie_id
   AND kt2.id = t2.kind_id
   AND cn2.id = mc2.company_id
   AND t2.id = mc2.movie_id
   AND ml.linked_movie_id = mi_idx2.movie_id
   AND ml.linked_movie_id = mc2.movie_id
   AND mi_idx2.movie_id = mc2.movie_id;
 
",33b,"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t2 ON t2.id = ml.linked_movie_id AND t2.production_year = 2007 JOIN kind_type AS kt2 ON kt2.id = t2.kind_id AND kt2.kind IN ('tv series') JOIN title AS t1 ON t1.id = ml.movie_id JOIN kind_type AS kt1 ON kt1.id = t1.kind_id AND kt1.kind IN ('tv series') JOIN (SELECT mi_idx1.movie_id AS mi_idx1_movie_id, mi_idx1.info_type_id AS mi_idx1_info_type_id, it1.id AS it1_id FROM movie_info_idx AS mi_idx1 JOIN info_type AS it1 ON it1.id = mi_idx1.info_type_id AND it1.info = 'rating') AS it1_mi_idx1 ON t1.id = it1_mi_idx1.mi_idx1_movie_id AND ml.movie_id = it1_mi_idx1.mi_idx1_movie_id JOIN (SELECT mi_idx2.movie_id AS mi_idx2_movie_id, mi_idx2.info_type_id AS mi_idx2_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx2 JOIN info_type AS it2 ON it2.id = mi_idx2.info_type_id AND it2.info = 'rating' AND mi_idx2.info < '3.0') AS it2_mi_idx2 ON t2.id = it2_mi_idx2.mi_idx2_movie_id AND ml.linked_movie_id = it2_mi_idx2.mi_idx2_movie_id JOIN movie_companies AS mc2 ON t2.id = mc2.movie_id AND ml.linked_movie_id = mc2.movie_id AND it2_mi_idx2.mi_idx2_movie_id = mc2.movie_id JOIN company_name AS cn2 ON cn2.id = mc2.company_id JOIN movie_companies AS mc1 ON t1.id = mc1.movie_id AND ml.movie_id = mc1.movie_id AND it1_mi_idx1.mi_idx1_movie_id = mc1.movie_id JOIN company_name AS cn1 ON cn1.id = mc1.company_id AND cn1.country_code = '[nl]'",0.010289
"SELECT COUNT(*) 
 FROM cast_info AS ci,
      info_type AS it1,
      info_type AS it2,
      movie_info AS mi,
      movie_info_idx AS mi_idx,
      name AS n,
      title AS t
 WHERE ci.note IN ('(writer)',    '(head writer)',   '(written by)',  '(story)',  '(story editor)')
   AND it1.info = 'genres'
   AND it2.info = 'rating'
   AND mi.info IN ('Horror',  'Thriller')
   AND mi.note IS NULL
   AND mi_idx.info > '8.0'
   AND n.gender IS NOT NULL
   AND n.gender = 'f'
   AND t.production_year BETWEEN 2008 AND 2014
   AND t.id = mi.movie_id
   AND t.id = mi_idx.movie_id
   AND t.id = ci.movie_id
   AND ci.movie_id = mi.movie_id
   AND ci.movie_id = mi_idx.movie_id
   AND mi.movie_id = mi_idx.movie_id
   AND n.id = ci.person_id
   AND it1.id = mi.info_type_id
   AND it2.id = mi_idx.info_type_id;
 
",18b,"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Thriller') AND mi.note IS NULL JOIN title AS t ON t.id = mi.movie_id AND t.production_year BETWEEN 2008 AND 2014 JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id AND mi_idx.info > '8.0' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender IS NOT NULL AND n.gender = 'f'",0.007727
"SELECT COUNT(*) 
 FROM keyword AS k,
      movie_info AS mi,
      movie_keyword AS mk,
      title AS t
 WHERE k.keyword LIKE '%sequel%'
   AND mi.info IN ('Sweden','Norway', 'Germany', 'Denmark', 'Swedish','Denish', 'Norwegian', 'German')
   AND t.production_year > 2005
   AND t.id = mi.movie_id
   AND t.id = mk.movie_id
   AND mk.movie_id = mi.movie_id
   AND k.id = mk.keyword_id;
 
",3a,"SELECT COUNT(*) FROM movie_info AS mi JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 2005 AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German') JOIN (SELECT k.id AS k_id, mk.movie_id AS mk_movie_id, mk.keyword_id AS mk_keyword_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword LIKE '%sequel%') AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mi.movie_id",0.002674
